1.3881736E7 	2016-03-02
1.1955697E7 	2016-03-03
1.3722023E7 	2016-03-04
1.5733813E7 	2016-03-07
1.3723104E7 	2016-03-08
1.1839929E7 	2016-03-09
9965269.0 	2016-03-10
1.1661611E7 	2016-03-11
9914293.0 	2016-03-14
1.1742535E7 	2016-03-15
1.3665329E7 	2016-03-16
1.6455305E7 	2016-03-17
2.2303894E7 	2016-03-18
2.0210516E7 	2016-03-21
2.2350419E7 	2016-03-22
2.0051994E7 	2016-03-23
2.1918431E7 	2016-03-24
2.4255138E7 	2016-03-28
2.1730134E7 	2016-03-29
2.3925486E7 	2016-03-30
2.2148621E7 	2016-03-31
2.416019E7 	2016-04-01
2.2138149E7 	2016-04-04
2.0522037E7 	2016-04-05
2.261422E7 	2016-04-06
2.5336104E7 	2016-04-07
2.3606803E7 	2016-04-08
2.208969E7 	2016-04-11
2.3726158E7 	2016-04-12
2.5272069E7 	2016-04-13
2.4058669E7 	2016-04-14
2.5472192E7 	2016-04-15
2.6618785E7 	2016-04-18
2.8468205E7 	2016-04-19
2.7028537E7 	2016-04-20
2.5393561E7 	2016-04-21
2.5393561E7 	2016-04-22
2.3017244E7 	2016-04-25
1.9826396E7 	2016-04-26
2.204991E7 	2016-04-27
2.0395356E7 	2016-04-28
2.2356548E7 	2016-04-29
2.4056637E7 	2016-05-02
2.2139532E7 	2016-05-03
2.0021738E7 	2016-05-04
2.1701941E7 	2016-05-05
2.3331614E7 	2016-05-06
2.2030552E7 	2016-05-09
2.376312E7 	2016-05-10
2.1982634E7 	2016-05-11
2.3724534E7 	2016-05-12
2.186495E7 	2016-05-13
2.3690552E7 	2016-05-16
2.1564747E7 	2016-05-17
1.9945655E7 	2016-05-18
1.8288778E7 	2016-05-19
1.6541884E7 	2016-05-20
1.8191996E7 	2016-05-23
1.9819507E7 	2016-05-24
2.167799E7 	2016-05-25
2.0118096E7 	2016-05-26
1.9019094E7 	2016-05-27
1.6849497E7 	2016-05-31
1.8077684E7 	2016-06-01
1.60971E7 	2016-06-02
1.7530591E7 	2016-06-03
1.9041315E7 	2016-06-06
2.0764416E7 	2016-06-07
2.2449283E7 	2016-06-08
2.0240509E7 	2016-06-09
1.8117157E7 	2016-06-10
1.5987276E7 	2016-06-13
1.8008938E7 	2016-06-14
1.9703171E7 	2016-06-15
2.2335309E7 	2016-06-16
1.8887349E7 	2016-06-17
2.1050134E7 	2016-06-20
2.2939594E7 	2016-06-21
2.1569987E7 	2016-06-22
2.3591544E7 	2016-06-23
1.9024028E7 	2016-06-24
1.6467582E7 	2016-06-27
1.8704856E7 	2016-06-28
2.0598937E7 	2016-06-29
2.3048335E7 	2016-06-30
2.4979204E7 	2016-07-01
2.7332758E7 	2016-07-05
2.4949472E7 	2016-07-06
2.31071E7 	2016-07-07
2.5833694E7 	2016-07-08
2.7493179E7 	2016-07-11
2.9415802E7 	2016-07-12
3.0907264E7 	2016-07-13
3.2811544E7 	2016-07-14
3.5286787E7 	2016-07-15
3.4062406E7 	2016-07-18
3.5113708E7 	2016-07-19
3.6527043E7 	2016-07-20
3.4587122E7 	2016-07-21
3.5792712E7 	2016-07-22
3.3855678E7 	2016-07-25
3.04341E7 	2016-07-26
3.2793779E7 	2016-07-27
3.0994304E7 	2016-07-28
3.2616219E7 	2016-07-29
3.1017868E7 	2016-08-01
3.3132951E7 	2016-08-02
3.4552201E7 	2016-08-03
3.347986E7 	2016-08-04
3.5279334E7 	2016-08-05
3.6607027E7 	2016-08-08
3.5508176E7 	2016-08-09
3.6734436E7 	2016-08-10
3.8777873E7 	2016-08-11
3.7545017E7 	2016-08-12
3.8813264E7 	2016-08-15
3.744971E7 	2016-08-16
3.8808238E7 	2016-08-17
3.7719561E7 	2016-08-18
3.902485E7 	2016-08-19
3.7688473E7 	2016-08-22
3.8884298E7 	2016-08-23
3.7747223E7 	2016-08-24
3.8587522E7 	2016-08-25
3.726287E7 	2016-08-26
3.8314676E7 	2016-08-29
3.7274868E7 	2016-08-30
3.563887E7 	2016-08-31
3.6734138E7 	2016-09-01
3.8050262E7 	2016-09-02
3.6722146E7 	2016-09-06
3.5588606E7 	2016-09-07
3.7012586E7 	2016-09-08
3.4929286E7 	2016-09-09
3.6842577E7 	2016-09-12
3.4978008E7 	2016-09-13
3.3113214E7 	2016-09-14
3.4797002E7 	2016-09-15
3.143816E7 	2016-09-16
3.3193089E7 	2016-09-19
3.4791646E7 	2016-09-20
3.6551623E7 	2016-09-21
3.8400627E7 	2016-09-22
3.6489649E7 	2016-09-23
3.4668652E7 	2016-09-26
3.7102222E7 	2016-09-27
3.8796173E7 	2016-09-28
3.694256E7 	2016-09-29
3.936199E7 	2016-09-30
3.7576439E7 	2016-10-03
3.4409508E7 	2016-10-04
3.6715054E7 	2016-10-05
3.4441654E7 	2016-10-06
3.2192066E7 	2016-10-07
3.0255427E7 	2016-10-10
2.8256701E7 	2016-10-11
2.9810847E7 	2016-10-12
3.1730562E7 	2016-10-13
3.3242938E7 	2016-10-14
3.2013754E7 	2016-10-17
3.0828189E7 	2016-10-18
2.9663976E7 	2016-10-19
2.8453437E7 	2016-10-20
2.6439882E7 	2016-10-21
2.9108405E7 	2016-10-24
2.5282239E7 	2016-10-25
2.7457091E7 	2016-10-26
2.5970715E7 	2016-10-27
2.7904996E7 	2016-10-28
2.5615864E7 	2016-10-31
2.316008E7 	2016-11-01
2.5393494E7 	2016-11-02
2.7898478E7 	2016-11-03
2.5970951E7 	2016-11-04
2.790188E7 	2016-11-07
2.9858067E7 	2016-11-08
2.6198753E7 	2016-11-09
2.9478787E7 	2016-11-10
3.1346949E7 	2016-11-11
2.8739917E7 	2016-11-14
3.0917421E7 	2016-11-15
2.8894798E7 	2016-11-16
3.0676989E7 	2016-11-17
3.2388057E7 	2016-11-18
3.0394121E7 	2016-11-21
3.1947424E7 	2016-11-22
3.3425382E7 	2016-11-23
3.4371227E7 	2016-11-25
3.2693531E7 	2016-11-28
3.417672E7 	2016-11-29
3.1580933E7 	2016-11-30
3.3337823E7 	2016-12-01
3.1466299E7 	2016-12-02
2.9284972E7 	2016-12-05
3.075252E7 	2016-12-06
3.3916836E7 	2016-12-07
3.2126131E7 	2016-12-08
3.4776775E7 	2016-12-09
3.7072865E7 	2016-12-12
3.4364261E7 	2016-12-13
3.2130089E7 	2016-12-14
3.0074479E7 	2016-12-15
3.3964209E7 	2016-12-16
3.5346183E7 	2016-12-19
3.6724399E7 	2016-12-20
3.5168352E7 	2016-12-21
3.6393982E7 	2016-12-22
3.5662788E7 	2016-12-23
3.6313795E7 	2016-12-27
3.5025877E7 	2016-12-28
3.612786E7 	2016-12-29
3.7722108E7 	2016-12-30
1541985.0 	2017-01-04
94137.0 	2017-01-05
1719186.0 	2017-01-06
96561.0 	2017-01-09
-1933588.0 	2017-01-10
-353995.0 	2017-01-11
-1675761.0 	2017-01-12
-2941354.0 	2017-01-13
-4498807.0 	2017-01-17
-2693903.0 	2017-01-18
-1229539.0 	2017-01-19
-2991389.0 	2017-01-20
-1004601.0 	2017-01-23
-4477784.0 	2017-01-24
-1015151.0 	2017-01-25
1220738.0 	2017-01-26
2844404.0 	2017-01-27
1021276.0 	2017-01-30
-824267.0 	2017-01-31
1448587.0 	2017-02-01
-1658211.0 	2017-02-02
1162749.0 	2017-02-03
2785505.0 	2017-02-06
4032894.0 	2017-02-07
6178577.0 	2017-02-08
8188319.0 	2017-02-09
9580757.0 	2017-02-10
1.1510578E7 	2017-02-13
1.3546766E7 	2017-02-14
1.530968E7 	2017-02-15
1.7473725E7 	2017-02-16
1.5512269E7 	2017-02-17
1.7248614E7 	2017-02-21
2.009956E7 	2017-02-22
2.2501201E7 	2017-02-23
2.4627527E7 	2017-02-24
2.3233719E7 	2017-02-27
2.1301599E7 	2017-02-28
2.3527805E7 	2017-03-01
2.5291767E7 	2017-03-02
2.3664061E7 	2017-03-03
2.1995318E7 	2017-03-06
2.3657604E7 	2017-03-07
2.5222876E7 	2017-03-08
2.6779551E7 	2017-03-09
2.9294542E7 	2017-03-10
3.1267275E7 	2017-03-13
2.9373656E7 	2017-03-14
3.1420634E7 	2017-03-15
2.9483495E7 	2017-03-16
3.3711597E7 	2017-03-17
3.579719E7 	2017-03-20
3.3902131E7 	2017-03-21
3.5529457E7 	2017-03-22
3.4047506E7 	2017-03-23
3.2612132E7 	2017-03-24
3.062751E7 	2017-03-27
3.2957669E7 	2017-03-28
3.1265465E7 	2017-03-29
3.3100879E7 	2017-03-30
3.4830927E7 	2017-03-31
3.3284232E7 	2017-04-03
3.1934333E7 	2017-04-04
3.338307E7 	2017-04-05
3.1755695E7 	2017-04-06
3.2780861E7 	2017-04-07
3.1098172E7 	2017-04-10
3.2557754E7 	2017-04-11
3.1141613E7 	2017-04-12
2.9867237E7 	2017-04-13
3.1410795E7 	2017-04-17
3.0233911E7 	2017-04-18
2.8893525E7 	2017-04-19
3.0641704E7 	2017-04-20
3.3225898E7 	2017-04-21
3.5935452E7 	2017-04-24
4.0117681E7 	2017-04-25
3.7476455E7 	2017-04-26
3.9247351E7 	2017-04-27
3.6780275E7 	2017-04-28
3.5281645E7 	2017-05-01
3.7748809E7 	2017-05-02
4.0088456E7 	2017-05-03
4.2409753E7 	2017-05-04
4.0721195E7 	2017-05-05
3.9145061E7 	2017-05-08
3.73973E7 	2017-05-09
3.514904E7 	2017-05-10
3.6854032E7 	2017-05-11
3.5530904E7 	2017-05-12
3.7005394E7 	2017-05-15
3.8188954E7 	2017-05-16
3.6307128E7 	2017-05-17
3.8236122E7 	2017-05-18
4.0130812E7 	2017-05-19
4.1966836E7 	2017-05-22
4.0452637E7 	2017-05-23
3.9161174E7 	2017-05-24
4.0669199E7 	2017-05-25
4.2079819E7 	2017-05-26
4.4250913E7 	2017-05-30
4.734768E7 	2017-05-31
4.4994947E7 	2017-06-01
4.6826875E7 	2017-06-02
4.5573727E7 	2017-06-05
4.4114955E7 	2017-06-06
4.222932E7 	2017-06-07
4.4680668E7 	2017-06-08
4.657416E7 	2017-06-09
4.8962359E7 	2017-06-12
5.0651144E7 	2017-06-13
5.2236404E7 	2017-06-14
5.3830464E7 	2017-06-15
5.7251072E7 	2017-06-16
5.8918721E7 	2017-06-19
5.8918721E7 	2017-06-20
5.7105818E7 	2017-06-21
5.5705417E7 	2017-06-22
5.7290293E7 	2017-06-23
5.5938201E7 	2017-06-26
5.3698035E7 	2017-06-27
5.5240978E7 	2017-06-28
5.3431059E7 	2017-06-29
5.5201017E7 	2017-06-30
5.6241351E7 	2017-07-03
5.5176023E7 	2017-07-05
5.398617E7 	2017-07-06
5.5517174E7 	2017-07-07
5.6825777E7 	2017-07-10
5.5557718E7 	2017-07-11
5.7005608E7 	2017-07-12
5.586677E7 	2017-07-13
5.6928741E7 	2017-07-14
5.5617479E7 	2017-07-17
5.4054926E7 	2017-07-18
5.4880235E7 	2017-07-19
5.6227668E7 	2017-07-20
5.398143E7 	2017-07-21
5.1816244E7 	2017-07-24
4.5223209E7 	2017-07-25
4.2301112E7 	2017-07-26
4.447626E7 	2017-07-27
4.2988238E7 	2017-07-28
4.5003346E7 	2017-08-01
4.7032992E7 	2017-08-02
4.9087228E7 	2017-08-03
5.0609896E7 	2017-08-04
4.9437333E7 	2017-08-07
4.7581051E7 	2017-08-08
4.9203264E7 	2017-08-09
4.7631719E7 	2017-08-10
4.6178908E7 	2017-08-11
