['2.1728132E8', '180.56', '2016-08-15']
2.15917766E8 179.25	2016-08-16
['2.15917766E8', '179.25', '2016-08-16']
2.17276294E8 179.87	2016-08-17
['2.17276294E8', '179.87', '2016-08-17']
2.16187617E8 179.18	2016-08-18
['2.16187617E8', '179.18', '2016-08-18']
2.17492906E8 179.61	2016-08-19
['2.17492906E8', '179.61', '2016-08-19']
2.16156529E8 179.07	2016-08-22
['2.16156529E8', '179.07', '2016-08-22']
2.17352354E8 179.77	2016-08-23
['2.17352354E8', '179.77', '2016-08-23']
2.16215279E8 179.41	2016-08-24
['2.16215279E8', '179.41', '2016-08-24']
2.17055578E8 179.58	2016-08-25
['2.17055578E8', '179.58', '2016-08-25']
2.15730926E8 179.41	2016-08-26
['2.15730926E8', '179.41', '2016-08-26']
2.16782732E8 180.5	2016-08-29
['2.16782732E8', '180.5', '2016-08-29']
2.15742924E8 180.15	2016-08-30
['2.15742924E8', '180.15', '2016-08-30']
2.14106926E8 179.24	2016-08-31
['2.14106926E8', '179.24', '2016-08-31']
2.15202194E8 179.98	2016-09-01
['2.15202194E8', '179.98', '2016-09-01']
2.16518318E8 180.81	2016-09-02
['2.16518318E8', '180.81', '2016-09-02']
2.15190202E8 180.46	2016-09-06
['2.15190202E8', '180.46', '2016-09-06']
2.14056662E8 179.75	2016-09-07
['2.14056662E8', '179.75', '2016-09-07']
2.15480642E8 180.1	2016-09-08
['2.15480642E8', '180.1', '2016-09-08']
2.13397342E8 175.64	2016-09-09
['2.13397342E8', '175.64', '2016-09-09']
2.15310633E8 178.1	2016-09-12
['2.15310633E8', '178.1', '2016-09-12']
2.13446064E8 176.07	2016-09-13
['2.13446064E8', '176.07', '2016-09-13']
2.1158127E8 175.62	2016-09-14
['2.1158127E8', '175.62', '2016-09-14']
2.13265058E8 176.59	2016-09-15
['2.13265058E8', '176.59', '2016-09-15']
2.09906216E8 175.06	2016-09-16
['2.09906216E8', '175.06', '2016-09-16']
2.11661145E8 176.72	2016-09-19
['2.11661145E8', '176.72', '2016-09-19']
2.13259702E8 177.6	2016-09-20
['2.13259702E8', '177.6', '2016-09-20']
2.15019679E8 179.59	2016-09-21
['2.15019679E8', '179.59', '2016-09-21']
2.16868683E8 179.85	2016-09-22
['2.16868683E8', '179.85', '2016-09-22']
2.14957705E8 177.39	2016-09-23
['2.14957705E8', '177.39', '2016-09-23']
2.13136708E8 175.95	2016-09-26
['2.13136708E8', '175.95', '2016-09-26']
2.15570278E8 176.3	2016-09-27
['2.15570278E8', '176.3', '2016-09-27']
2.17264229E8 177.59	2016-09-28
['2.17264229E8', '177.59', '2016-09-28']
2.15410616E8 175.37	2016-09-29
['2.15410616E8', '175.37', '2016-09-29']
2.17830046E8 176.23	2016-09-30
['2.17830046E8', '176.23', '2016-09-30']
2.16044495E8 175.04	2016-10-03
['2.16044495E8', '175.04', '2016-10-03']
2.12877564E8 171.68	2016-10-04
['2.12877564E8', '171.68', '2016-10-04']
2.1518311E8 172.39	2016-10-05
['2.1518311E8', '172.39', '2016-10-05']
2.1290971E8 171.64	2016-10-06
['2.1290971E8', '171.64', '2016-10-06']
2.10660122E8 171.33	2016-10-07
['2.10660122E8', '171.33', '2016-10-07']
2.08723483E8 171.14	2016-10-10
['2.08723483E8', '171.14', '2016-10-10']
2.06724757E8 169.68	2016-10-11
['2.06724757E8', '169.68', '2016-10-11']
2.08278903E8 169.72	2016-10-12
['2.08278903E8', '169.72', '2016-10-12']
2.10198618E8 170.02	2016-10-13
['2.10198618E8', '170.02', '2016-10-13']
2.11710994E8 170.33	2016-10-14
['2.11710994E8', '170.33', '2016-10-14']
2.1048181E8 170.21	2016-10-17
['2.1048181E8', '170.21', '2016-10-17']
2.09296245E8 169.95	2016-10-18
['2.09296245E8', '169.95', '2016-10-18']
2.08132032E8 169.91	2016-10-19
['2.08132032E8', '169.91', '2016-10-19']
2.06921493E8 169.86	2016-10-20
['2.06921493E8', '169.86', '2016-10-20']
2.04907938E8 169.5	2016-10-21
['2.04907938E8', '169.5', '2016-10-21']
2.07576461E8 171.27	2016-10-24
['2.07576461E8', '171.27', '2016-10-24']
2.03750295E8 166.23	2016-10-25
['2.03750295E8', '166.23', '2016-10-25']
2.05925147E8 166.51	2016-10-26
['2.05925147E8', '166.51', '2016-10-26']
2.04438771E8 165.76	2016-10-27
['2.04438771E8', '165.76', '2016-10-27']
2.06373052E8 165.77	2016-10-28
['2.06373052E8', '165.77', '2016-10-28']
2.0408392E8 165.3	2016-10-31
['2.0408392E8', '165.3', '2016-10-31']
2.01628136E8 164.25	2016-11-01
['2.01628136E8', '164.25', '2016-11-01']
2.0386155E8 165.73	2016-11-02
['2.0386155E8', '165.73', '2016-11-02']
2.06366534E8 166.83	2016-11-03
['2.06366534E8', '166.83', '2016-11-03']
2.04439007E8 166.48	2016-11-04
['2.04439007E8', '166.48', '2016-11-04']
2.06369936E8 169.74	2016-11-07
['2.06369936E8', '169.74', '2016-11-07']
2.08326123E8 171.03	2016-11-08
['2.08326123E8', '171.03', '2016-11-08']
2.04666809E8 170.39	2016-11-09
['2.04666809E8', '170.39', '2016-11-09']
2.07946843E8 174.28	2016-11-10
['2.07946843E8', '174.28', '2016-11-10']
2.09815005E8 175.08	2016-11-11
['2.09815005E8', '175.08', '2016-11-11']
2.07207973E8 172.91	2016-11-14
['2.07207973E8', '172.91', '2016-11-14']
2.09385477E8 174.24	2016-11-15
['2.09385477E8', '174.24', '2016-11-15']
2.07362854E8 172.01	2016-11-16
['2.07362854E8', '172.01', '2016-11-16']
2.09145045E8 172.77	2016-11-17
['2.09145045E8', '172.77', '2016-11-17']
2.10856113E8 172.96	2016-11-18
['2.10856113E8', '172.96', '2016-11-18']
2.08862177E8 171.52	2016-11-21
['2.08862177E8', '171.52', '2016-11-21']
2.1041548E8 171.91	2016-11-22
['2.1041548E8', '171.91', '2016-11-22']
2.11893438E8 172.25	2016-11-23
['2.11893438E8', '172.25', '2016-11-23']
2.12839283E8 173.49	2016-11-25
['2.12839283E8', '173.49', '2016-11-25']
2.11161587E8 172.5	2016-11-28
['2.11161587E8', '172.5', '2016-11-28']
2.12644776E8 172.77	2016-11-29
['2.12644776E8', '172.77', '2016-11-29']
2.10048989E8 171.74	2016-11-30
['2.10048989E8', '171.74', '2016-11-30']
2.11805879E8 172.63	2016-12-01
['2.11805879E8', '172.63', '2016-12-01']
2.09934355E8 172.43	2016-12-02
['2.09934355E8', '172.43', '2016-12-02']
2.07753028E8 171.62	2016-12-05
['2.07753028E8', '171.62', '2016-12-05']
2.09220576E8 171.8	2016-12-06
['2.09220576E8', '171.8', '2016-12-06']
2.12384892E8 176.05	2016-12-07
['2.12384892E8', '176.05', '2016-12-07']
2.10594187E8 175.88	2016-12-08
['2.10594187E8', '175.88', '2016-12-08']
2.13244831E8 178.49	2016-12-09
['2.13244831E8', '178.49', '2016-12-09']
2.15540921E8 179.64	2016-12-12
['2.15540921E8', '179.64', '2016-12-12']
2.12832317E8 178.83	2016-12-13
['2.12832317E8', '178.83', '2016-12-13']
2.10598145E8 176.6	2016-12-14
['2.10598145E8', '176.6', '2016-12-14']
2.08542535E8 176.02	2016-12-15
['2.08542535E8', '176.02', '2016-12-15']
2.12432265E8 177.45	2016-12-16
['2.12432265E8', '177.45', '2016-12-16']
2.13814239E8 178.16	2016-12-19
['2.13814239E8', '178.16', '2016-12-19']
2.15192455E8 178.65	2016-12-20
['2.15192455E8', '178.65', '2016-12-20']
2.13636408E8 178.43	2016-12-21
['2.13636408E8', '178.43', '2016-12-21']
2.14862038E8 179.2	2016-12-22
['2.14862038E8', '179.2', '2016-12-22']
2.14130844E8 178.75	2016-12-23
['2.14130844E8', '178.75', '2016-12-23']
2.14781851E8 178.92	2016-12-27
['2.14781851E8', '178.92', '2016-12-27']
2.13493933E8 178.08	2016-12-28
['2.13493933E8', '178.08', '2016-12-28']
2.14595916E8 178.41	2016-12-29
['2.14595916E8', '178.41', '2016-12-29']
2.16190164E8 178.57	2016-12-30
['2.16190164E8', '178.57', '2016-12-30']
2.17732149E8 178.32	2017-01-04
['2.17732149E8', '178.32', '2017-01-04']
2.16284301E8 177.71	2017-01-05
['2.16284301E8', '177.71', '2017-01-05']
2.1790935E8 178.23	2017-01-06
['2.1790935E8', '178.23', '2017-01-06']
2.16286725E8 177.27	2017-01-09
['2.16286725E8', '177.27', '2017-01-09']
2.14256576E8 176.58	2017-01-10
['2.14256576E8', '176.58', '2017-01-10']
2.15836169E8 177.89	2017-01-11
['2.15836169E8', '177.89', '2017-01-11']
2.14514403E8 177.44	2017-01-12
['2.14514403E8', '177.44', '2017-01-12']
2.1324881E8 177.39	2017-01-13
['2.1324881E8', '177.39', '2017-01-13']
2.11691357E8 177.26	2017-01-17
['2.11691357E8', '177.26', '2017-01-17']
2.13496261E8 178.49	2017-01-18
['2.13496261E8', '178.49', '2017-01-18']
2.14960625E8 178.68	2017-01-19
['2.14960625E8', '178.68', '2017-01-19']
2.13198775E8 178.49	2017-01-20
['2.13198775E8', '178.49', '2017-01-20']
2.15185563E8 178.51	2017-01-23
['2.15185563E8', '178.51', '2017-01-23']
2.1171238E8 175.97	2017-01-24
['2.1171238E8', '175.97', '2017-01-24']
2.15175013E8 176.73	2017-01-25
['2.15175013E8', '176.73', '2017-01-25']
2.17410902E8 176.82	2017-01-26
['2.17410902E8', '176.82', '2017-01-26']
2.19034568E8 177.48	2017-01-27
['2.19034568E8', '177.48', '2017-01-27']
2.1721144E8 175.42	2017-01-30
['2.1721144E8', '175.42', '2017-01-30']
2.15365897E8 174.82	2017-01-31
['2.15365897E8', '174.82', '2017-01-31']
2.17638751E8 175.17	2017-02-01
['2.17638751E8', '175.17', '2017-02-01']
2.14531953E8 174.18	2017-02-02
['2.14531953E8', '174.18', '2017-02-02']
2.17352913E8 175.04	2017-02-03
['2.17352913E8', '175.04', '2017-02-03']
2.18975669E8 175.1	2017-02-06
['2.18975669E8', '175.1', '2017-02-06']
2.20223058E8 175.76	2017-02-07
['2.20223058E8', '175.76', '2017-02-07']
2.22368741E8 177.07	2017-02-08
['2.22368741E8', '177.07', '2017-02-08']
2.24378483E8 178.18	2017-02-09
['2.24378483E8', '178.18', '2017-02-09']
2.25770921E8 179.0	2017-02-10
['2.25770921E8', '179.0', '2017-02-10']
2.27700742E8 181.02	2017-02-13
['2.27700742E8', '181.02', '2017-02-13']
2.2973693E8 181.6	2017-02-14
['2.2973693E8', '181.6', '2017-02-14']
2.31499844E8 181.7	2017-02-15
['2.31499844E8', '181.7', '2017-02-15']
2.33663889E8 183.41	2017-02-16
['2.33663889E8', '183.41', '2017-02-16']
2.31702433E8 182.95	2017-02-17
['2.31702433E8', '182.95', '2017-02-17']
2.33438778E8 183.37	2017-02-21
['2.33438778E8', '183.37', '2017-02-21']
2.36289724E8 186.04	2017-02-22
['2.36289724E8', '186.04', '2017-02-22']
2.38691365E8 187.19	2017-02-23
['2.38691365E8', '187.19', '2017-02-23']
2.40817691E8 187.41	2017-02-24
['2.40817691E8', '187.41', '2017-02-24']
2.39423883E8 186.91	2017-02-27
['2.39423883E8', '186.91', '2017-02-27']
2.37491763E8 186.35	2017-02-28
['2.37491763E8', '186.35', '2017-02-28']
2.39717969E8 189.86	2017-03-01
['2.39717969E8', '189.86', '2017-03-01']
2.41481931E8 189.89	2017-03-02
['2.41481931E8', '189.89', '2017-03-02']
2.39854225E8 189.31	2017-03-03
['2.39854225E8', '189.31', '2017-03-03']
2.38185482E8 188.9	2017-03-06
['2.38185482E8', '188.9', '2017-03-06']
2.39847768E8 189.09	2017-03-07
['2.39847768E8', '189.09', '2017-03-07']
2.4141304E8 189.51	2017-03-08
['2.4141304E8', '189.51', '2017-03-08']
2.42969715E8 189.9	2017-03-09
['2.42969715E8', '189.9', '2017-03-09']
2.45484706E8 191.21	2017-03-10
['2.45484706E8', '191.21', '2017-03-10']
2.47457439E8 191.52	2017-03-13
['2.47457439E8', '191.52', '2017-03-13']
2.4556382E8 190.33	2017-03-14
['2.4556382E8', '190.33', '2017-03-14']
2.47610798E8 191.2	2017-03-15
['2.47610798E8', '191.2', '2017-03-15']
2.45673659E8 190.31	2017-03-16
['2.45673659E8', '190.31', '2017-03-16']
2.49901761E8 192.36	2017-03-17
['2.49901761E8', '192.36', '2017-03-17']
2.51987354E8 193.01	2017-03-20
['2.51987354E8', '193.01', '2017-03-20']
2.50092295E8 192.13	2017-03-21
['2.50092295E8', '192.13', '2017-03-21']
2.51719621E8 192.22	2017-03-22
['2.51719621E8', '192.22', '2017-03-22']
2.5023767E8 192.14	2017-03-23
['2.5023767E8', '192.14', '2017-03-23']
2.48802296E8 191.51	2017-03-24
['2.48802296E8', '191.51', '2017-03-24']
2.46817674E8 190.43	2017-03-27
['2.46817674E8', '190.43', '2017-03-27']
2.49147833E8 190.99	2017-03-28
['2.49147833E8', '190.99', '2017-03-28']
2.47455629E8 190.68	2017-03-29
['2.47455629E8', '190.68', '2017-03-29']
2.49291043E8 191.28	2017-03-30
['2.49291043E8', '191.28', '2017-03-30']
2.51021091E8 191.33	2017-03-31
['2.51021091E8', '191.33', '2017-03-31']
2.49474396E8 190.72	2017-04-03
['2.49474396E8', '190.72', '2017-04-03']
2.48124497E8 190.19	2017-04-04
['2.48124497E8', '190.19', '2017-04-04']
2.49573234E8 190.24	2017-04-05
['2.49573234E8', '190.24', '2017-04-05']
2.47945859E8 189.89	2017-04-06
['2.47945859E8', '189.89', '2017-04-06']
2.48971025E8 189.99	2017-04-07
['2.48971025E8', '189.99', '2017-04-07']
2.47288336E8 189.71	2017-04-10
['2.47288336E8', '189.71', '2017-04-10']
2.48747918E8 190.07	2017-04-11
['2.48747918E8', '190.07', '2017-04-11']
2.47331777E8 189.7	2017-04-12
['2.47331777E8', '189.7', '2017-04-12']
2.46057401E8 188.65	2017-04-13
['2.46057401E8', '188.65', '2017-04-13']
2.47600959E8 190.36	2017-04-17
['2.47600959E8', '190.36', '2017-04-17']
2.46424075E8 190.22	2017-04-18
['2.46424075E8', '190.22', '2017-04-18']
2.45083689E8 189.83	2017-04-19
['2.45083689E8', '189.83', '2017-04-19']
2.46831868E8 191.16	2017-04-20
['2.46831868E8', '191.16', '2017-04-20']
2.49416062E8 191.5	2017-04-21
['2.49416062E8', '191.5', '2017-04-21']
2.52125616E8 194.23	2017-04-24
['2.52125616E8', '194.23', '2017-04-24']
2.56307845E8 195.13	2017-04-25
['2.56307845E8', '195.13', '2017-04-25']
2.53666619E8 195.0	2017-04-26
['2.53666619E8', '195.0', '2017-04-26']
2.55437515E8 196.11	2017-04-27
['2.55437515E8', '196.11', '2017-04-27']
2.52970439E8 195.83	2017-04-28
['2.52970439E8', '195.83', '2017-04-28']
2.51471809E8 194.81	2017-05-01
['2.51471809E8', '194.81', '2017-05-01']
2.53938973E8 196.53	2017-05-02
['2.53938973E8', '196.53', '2017-05-02']
2.5627862E8 197.63	2017-05-03
['2.5627862E8', '197.63', '2017-05-03']
2.58599917E8 199.51	2017-05-04
['2.58599917E8', '199.51', '2017-05-04']
2.56911359E8 199.4	2017-05-05
['2.56911359E8', '199.4', '2017-05-05']
2.55335225E8 198.65	2017-05-08
['2.55335225E8', '198.65', '2017-05-08']
2.53587464E8 197.96	2017-05-09
['2.53587464E8', '197.96', '2017-05-09']
2.51339204E8 196.64	2017-05-10
['2.51339204E8', '196.64', '2017-05-10']
2.53044196E8 196.75	2017-05-11
['2.53044196E8', '196.75', '2017-05-11']
2.51721068E8 196.57	2017-05-12
['2.51721068E8', '196.57', '2017-05-12']
2.53195558E8 197.63	2017-05-15
['2.53195558E8', '197.63', '2017-05-15']
2.54379118E8 197.91	2017-05-16
['2.54379118E8', '197.91', '2017-05-16']
2.52497292E8 194.84	2017-05-17
['2.52497292E8', '194.84', '2017-05-17']
2.54426286E8 195.24	2017-05-18
['2.54426286E8', '195.24', '2017-05-18']
2.56320976E8 195.8	2017-05-19
['2.56320976E8', '195.8', '2017-05-19']
2.58157E8 198.51	2017-05-22
['2.58157E8', '198.51', '2017-05-22']
2.56642801E8 197.73	2017-05-23
['2.56642801E8', '197.73', '2017-05-23']
2.55351338E8 197.49	2017-05-24
['2.55351338E8', '197.49', '2017-05-24']
2.56859363E8 199.54	2017-05-25
['2.56859363E8', '199.54', '2017-05-25']
2.58269983E8 200.67	2017-05-26
['2.58269983E8', '200.67', '2017-05-26']
2.60441077E8 202.44	2017-05-30
['2.60441077E8', '202.44', '2017-05-30']
2.63537844E8 204.47	2017-05-31
['2.63537844E8', '204.47', '2017-05-31']
2.61185111E8 204.35	2017-06-01
['2.61185111E8', '204.35', '2017-06-01']
2.63017039E8 206.7	2017-06-02
['2.63017039E8', '206.7', '2017-06-02']
2.61763891E8 206.22	2017-06-05
['2.61763891E8', '206.22', '2017-06-05']
2.60305119E8 205.41	2017-06-06
['2.60305119E8', '205.41', '2017-06-06']
2.58419484E8 205.01	2017-06-07
['2.58419484E8', '205.01', '2017-06-07']
2.60870832E8 205.94	2017-06-08
['2.60870832E8', '205.94', '2017-06-08']
2.62764324E8 206.93	2017-06-09
['2.62764324E8', '206.93', '2017-06-09']
2.65152523E8 207.39	2017-06-12
['2.65152523E8', '207.39', '2017-06-12']
2.66841308E8 209.11	2017-06-13
['2.66841308E8', '209.11', '2017-06-13']
2.68426568E8 210.01	2017-06-14
['2.68426568E8', '210.01', '2017-06-14']
2.70020628E8 211.29	2017-06-15
['2.70020628E8', '211.29', '2017-06-15']
2.73441236E8 213.24	2017-06-16
['2.73441236E8', '213.24', '2017-06-16']
2.75108885E8 213.36	2017-06-19
['2.75108885E8', '213.36', '2017-06-19']
2.75108885E8 213.36	2017-06-20
['2.75108885E8', '213.36', '2017-06-20']
2.73295982E8 212.86	2017-06-21
['2.73295982E8', '212.86', '2017-06-21']
2.71895581E8 212.22	2017-06-22
['2.71895581E8', '212.22', '2017-06-22']
2.73480457E8 212.9	2017-06-23
['2.73480457E8', '212.9', '2017-06-23']
2.72128365E8 212.61	2017-06-26
['2.72128365E8', '212.61', '2017-06-26']
2.69888199E8 209.78	2017-06-27
['2.69888199E8', '209.78', '2017-06-27']
2.71431142E8 210.62	2017-06-28
['2.71431142E8', '210.62', '2017-06-28']
2.69621223E8 207.85	2017-06-29
['2.69621223E8', '207.85', '2017-06-29']
2.71391181E8 208.19	2017-06-30
['2.71391181E8', '208.19', '2017-06-30']
2.72431515E8 209.83	2017-07-03
['2.72431515E8', '209.83', '2017-07-03']
2.71366187E8 209.76	2017-07-05
['2.71366187E8', '209.76', '2017-07-05']
2.70176334E8 208.02	2017-07-06
['2.70176334E8', '208.02', '2017-07-06']
2.71707338E8 209.59	2017-07-07
['2.71707338E8', '209.59', '2017-07-07']
2.73015941E8 210.49	2017-07-10
['2.73015941E8', '210.49', '2017-07-10']
2.71747882E8 209.66	2017-07-11
['2.71747882E8', '209.66', '2017-07-11']
2.73195772E8 211.3	2017-07-12
['2.73195772E8', '211.3', '2017-07-12']
2.72056934E8 211.09	2017-07-13
['2.72056934E8', '211.09', '2017-07-13']
2.73118905E8 211.77	2017-07-14
['2.73118905E8', '211.77', '2017-07-14']
2.71807643E8 211.68	2017-07-17
['2.71807643E8', '211.68', '2017-07-17']
2.7024509E8 211.31	2017-07-18
['2.7024509E8', '211.31', '2017-07-18']
2.71070399E8 212.1	2017-07-19
['2.71070399E8', '212.1', '2017-07-19']
2.72417832E8 212.45	2017-07-20
['2.72417832E8', '212.45', '2017-07-20']
2.70171594E8 211.16	2017-07-21
['2.70171594E8', '211.16', '2017-07-21']
2.68006408E8 210.0	2017-07-24
['2.68006408E8', '210.0', '2017-07-24']
2.61413373E8 199.39	2017-07-25
['2.61413373E8', '199.39', '2017-07-25']
2.58491276E8 199.03	2017-07-26
['2.58491276E8', '199.03', '2017-07-26']
2.60666424E8 200.05	2017-07-27
['2.60666424E8', '200.05', '2017-07-27']
2.59178402E8 199.72	2017-07-28
['2.59178402E8', '199.72', '2017-07-28']
2.6119351E8 203.18	2017-08-01
['2.6119351E8', '203.18', '2017-08-01']
2.63223156E8 205.41	2017-08-02
['2.63223156E8', '205.41', '2017-08-02']
2.65277392E8 207.62	2017-08-03
['2.65277392E8', '207.62', '2017-08-03']
2.6680006E8 207.65	2017-08-04
['2.6680006E8', '207.65', '2017-08-04']
2.65627497E8 207.44	2017-08-07
['2.65627497E8', '207.44', '2017-08-07']
2.63771215E8 206.43	2017-08-08
['2.63771215E8', '206.43', '2017-08-08']
2.65393428E8 206.48	2017-08-09
['2.65393428E8', '206.48', '2017-08-09']
2.63821883E8 206.23	2017-08-10
['2.63821883E8', '206.23', '2017-08-10']
2.62369072E8 205.98	2017-08-11
['2.62369072E8', '205.98', '2017-08-11']
92.68
